区域,城市,年份,文件类型,支出类别,匹配关键词,原文片段,金额（万元）,页码,文件名
中部,合肥,2025,财政预算报告,physical,未明确方向,市本级投入9亿元，争取,90000.0,,5合肥市工作报告2025.docx
中部,合肥,2025,财政预算报告,physical,未明确方向,中央、省专项资金等27.7亿元，支持研发创新、质量测试、车,277000.0,,5合肥市工作报告2025.docx
中部,合肥,2025,财政预算报告,physical,未明确方向,投入21.4亿元，支持晶合、,214000.0,,5合肥市工作报告2025.docx
中部,合肥,2025,财政预算报告,physical,未明确方向,投入3.9亿元，给予集,39000.0,,5合肥市工作报告2025.docx
中部,合肥,2025,财政预算报告,physical,物流,投入5.3亿元支持开放物流通道建设，中欧班列,53000.0,,5合肥市工作报告2025.docx
中部,合肥,2025,财政预算报告,physical,未明确方向,生态环保建设资金139亿元，其中市本级投入105.8亿元,1390000.0,,5合肥市工作报告2025.docx
中部,合肥,2025,财政预算报告,physical,未明确方向,当年投入20.3亿元，累计投入500多亿,203000.0,,5合肥市工作报告2025.docx
中部,合肥,2025,财政预算报告,physical,未明确方向,投入45.1亿元，支持管网及,451000.0,,5合肥市工作报告2025.docx
中部,合肥,2025,财政预算报告,physical,未明确方向,投入污水污泥处理费11.5亿元，年处理量超8亿吨,115000.0,,5合肥市工作报告2025.docx
中部,合肥,2025,财政预算报告,physical,未明确方向,投入10.5亿元，支持董铺、大,105000.0,,5合肥市工作报告2025.docx
中部,合肥,2025,财政预算报告,physical,未明确方向,投入0.6亿元，支持大别山上游地,6000.0,,5合肥市工作报告2025.docx
中部,合肥,2025,财政预算报告,physical,未明确方向,拨付源水购置费和维护费1.5亿元，为全市提供6.6,15000.0,,5合肥市工作报告2025.docx
中部,合肥,2025,财政预算报告,physical,未明确方向,投入环巢湖十大湿地生态效益补偿0.7亿元，累计完成湿地周边土地流转5.2万亩，湿地管养面积达,7000.0,,5合肥市工作报告2025.docx
中部,合肥,2025,财政预算报告,physical,未明确方向,投入0.3亿元，支持50万亩农田实施秸秆综合利用，全市农作,3000.0,,5合肥市工作报告2025.docx
中部,合肥,2025,财政预算报告,physical,未明确方向,争取上级资金1亿元，支持10家,10000.0,,5合肥市工作报告2025.docx
中部,合肥,2025,财政预算报告,physical,未明确方向,投入16.8亿元，按照新建4200元/亩、改造,168000.0,,5合肥市工作报告2025.docx
中部,合肥,2025,财政预算报告,physical,未明确方向,投入29亿元，按15万元/亩支持实施城乡建设用地增减挂项目，,290000.0,,5合肥市工作报告2025.docx
中部,合肥,2025,财政预算报告,physical,未明确方向,当年投入7.8亿元、累计投入73.1亿元，持续实施“三,78000.0,,5合肥市工作报告2025.docx
中部,合肥,2025,财政预算报告,human,农村,投入7.8亿元，按照精品示范村1000万元/个、和美乡村中心村150万元/个、美丽宜居自然村55万元/个、农村改厕800元/户的标准，持续改善农村环境面貌,78000.0,,5合肥市工作报告2025.docx
中部,合肥,2025,财政预算报告,human,补贴,耕地地力保护补贴6.4亿元，补贴面积687.5万亩，惠及农户,64000.0,,5合肥市工作报告2025.docx
中部,合肥,2025,财政预算报告,human,补贴,拨付稻谷补贴2亿元，补贴面积493万亩，惠及农,20000.0,,5合肥市工作报告2025.docx
中部,合肥,2025,财政预算报告,human,补贴,拨付农机购置补贴1.3亿元，补贴1.3万台（套）,13000.0,,5合肥市工作报告2025.docx
中部,合肥,2025,财政预算报告,physical,厂房,投入0.5亿元，给予投资额10%-30%、最高2000万元奖补，支持187家农业企业新建（改扩建）加工厂房、农,5000.0,,5合肥市工作报告2025.docx
中部,合肥,2025,财政预算报告,physical,未明确方向,投入0.4亿元，给予贷款利息50%、最高100万元贴息，支持980家农业企业融资,4000.0,,5合肥市工作报告2025.docx
中部,合肥,2025,财政预算报告,human,乡村振兴,投入财政衔接推进乡村振兴补助资金19.7亿元，累计形,197000.0,,5合肥市工作报告2025.docx
中部,合肥,2025,财政预算报告,human,补贴,拨付农业保险保费补贴资金4.4亿元，为农户提,44000.0,,5合肥市工作报告2025.docx
中部,合肥,2025,财政预算报告,physical,未明确方向,共预算民生支出1248.2亿元，增长2.4%,12482000.0,,5合肥市工作报告2025.docx
中部,合肥,2025,财政预算报告,human,教育支出,全市教育支出261亿元，增长,2610000.0,,5合肥市工作报告2025.docx
中部,合肥,2025,财政预算报告,human,学校,投入21.2亿元支持县（市）区学校建设，全市新建（改,212000.0,,5合肥市工作报告2025.docx
中部,合肥,2025,财政预算报告,physical,未明确方向,投入29.7亿元，保障合肥理工学院、幼专,297000.0,,5合肥市工作报告2025.docx
中部,合肥,2025,财政预算报告,physical,未明确方向,投入3.8亿元，按照生均,38000.0,,5合肥市工作报告2025.docx
中部,合肥,2025,财政预算报告,physical,未明确方向,全市投入179.9亿元，保障全市1400多所公办,1799000.0,,5合肥市工作报告2025.docx
中部,合肥,2025,财政预算报告,human,学生,全市投入4.9亿元，按每生每年700-10000元标准发放学生奖助学金及免学,49000.0,,5合肥市工作报告2025.docx
中部,合肥,2025,财政预算报告,physical,未明确方向,全市投入9.9亿元，落实城乡义,99000.0,,5合肥市工作报告2025.docx
中部,合肥,2025,财政预算报告,physical,未明确方向,统筹资金安排28.5亿元，支持提,285000.0,,5合肥市工作报告2025.docx
中部,合肥,2025,财政预算报告,physical,未明确方向,投入3.5亿元，对外市籍人员来肥面试给予,35000.0,,5合肥市工作报告2025.docx
中部,合肥,2025,财政预算报告,human,社保,投入2.9亿元，对开发公益性岗位的企业，给予全额社保补贴,29000.0,,5合肥市工作报告2025.docx
中部,合肥,2025,财政预算报告,physical,未明确方向,投入5.6亿元，对控制裁员较,56000.0,,5合肥市工作报告2025.docx
中部,合肥,2025,财政预算报告,physical,未明确方向,投入10.5亿元，按最低工资标准的90%,105000.0,,5合肥市工作报告2025.docx
中部,合肥,2025,财政预算报告,physical,未明确方向,投入124.9亿元，重点支持,1249000.0,,5合肥市工作报告2025.docx
中部,合肥,2025,财政预算报告,physical,未明确方向,投入3.4亿元，按门诊,34000.0,,5合肥市工作报告2025.docx
中部,合肥,2025,财政预算报告,physical,未明确方向,投入16.9亿元，支持,169000.0,,5合肥市工作报告2025.docx
中部,合肥,2025,财政预算报告,physical,未明确方向,投入6.8亿元，支持心血管病、创伤、消化道、中,68000.0,,5合肥市工作报告2025.docx
中部,合肥,2025,财政预算报告,physical,未明确方向,投入5000万元，支持“名医名科名院”建设以及住院医师规,5000.0,,5合肥市工作报告2025.docx
中部,合肥,2025,财政预算报告,human,医保,投入39亿元财政补助医保资金，补助标,390000.0,,5合肥市工作报告2025.docx
中部,合肥,2025,财政预算报告,human,低保,投入25亿元，补助城乡低保及,250000.0,,5合肥市工作报告2025.docx
中部,合肥,2025,财政预算报告,human,低保,救助资金4.3亿元，对返贫监测对象、低保、特困对象等困难,43000.0,,5合肥市工作报告2025.docx
中部,合肥,2025,财政预算报告,physical,未明确方向,投入优抚安置资金15.1亿元，对在企业退休的军转干部、部分,151000.0,,5合肥市工作报告2025.docx
中部,合肥,2025,财政预算报告,human,养老,投入3.3亿元，支持做好居家和社区基本养老服务、经济,33000.0,,5合肥市工作报告2025.docx
中部,合肥,2025,财政预算报告,human,养老,投入42亿元财政补助养老资金，及时足额发放161.6万退,420000.0,,5合肥市工作报告2025.docx
中部,合肥,2025,财政预算报告,physical,未明确方向,全市投入1亿元，保障162,10000.0,,5合肥市工作报告2025.docx
中部,合肥,2025,财政预算报告,physical,未明确方向,投入1.8亿元，支持合肥市全民健身中心,18000.0,,5合肥市工作报告2025.docx
中部,合肥,2025,财政预算报告,physical,未明确方向,支出安排1381.5亿元，增长0.3%,13815000.0,,5合肥市工作报告2025.docx
中部,合肥,2025,财政预算报告,physical,未明确方向,安排742.1亿元，增长3.9%,7421000.0,,5合肥市工作报告2025.docx
中部,合肥,2025,财政预算报告,physical,未明确方向,支出安排554.4亿元，增长0.7%,5544000.0,,5合肥市工作报告2025.docx
中部,合肥,2025,财政预算报告,physical,未明确方向,二是省提前下达2025年转移支付资金219.4亿元在市本级,2194000.0,,5合肥市工作报告2025.docx
中部,合肥,2025,财政预算报告,physical,未明确方向,政已提前下达各县（市）区2025年转移支付资金185.6亿元,1856000.0,,5合肥市工作报告2025.docx
中部,合肥,2025,财政预算报告,physical,未明确方向,支出安排555.6亿元，下降21.8%,5556000.0,,5合肥市工作报告2025.docx
中部,合肥,2025,财政预算报告,physical,未明确方向,出安排290.8亿元，下降18.9%,2908000.0,,5合肥市工作报告2025.docx
中部,合肥,2025,财政预算报告,physical,未明确方向,支出安排247.9亿元，下降22.5%,2479000.0,,5合肥市工作报告2025.docx
中部,合肥,2025,财政预算报告,physical,未明确方向,支出安排6.4亿元，增长18.2%,64000.0,,5合肥市工作报告2025.docx
中部,合肥,2025,财政预算报告,physical,未明确方向,支出安排2.7亿元，下降33%,27000.0,,5合肥市工作报告2025.docx
中部,合肥,2025,财政预算报告,physical,未明确方向,支出安排2.2亿元，增长6.9%,22000.0,,5合肥市工作报告2025.docx
中部,合肥,2025,财政预算报告,physical,未明确方向,支出安排275.9亿元，增长7.9%,2759000.0,,5合肥市工作报告2025.docx
中部,合肥,2025,财政预算报告,physical,未明确方向,支出安排245.9亿元，增长7%,2459000.0,,5合肥市工作报告2025.docx
中部,合肥,2025,财政预算报告,physical,未明确方向,2025年市本级拟安排支出951.5亿元，重点支出预算安排,9515000.0,,5合肥市工作报告2025.docx
中部,合肥,2025,财政预算报告,physical,未明确方向,1．安排重大科技专项预算61.5亿元,615000.0,,5合肥市工作报告2025.docx
中部,合肥,2025,财政预算报告,physical,未明确方向,国家科学中心项目市级配套46.6亿元，新型研发机构补助4.3亿元，科技创新扶持政策10亿元等,100000.0,,5合肥市工作报告2025.docx
中部,合肥,2025,财政预算报告,physical,未明确方向,2．安排产业发展预算160亿元,1600000.0,,5合肥市工作报告2025.docx
中部,合肥,2025,财政预算报告,physical,未明确方向,3．安排基础设施预算147.5亿元,1475000.0,,5合肥市工作报告2025.docx
中部,合肥,2025,财政预算报告,physical,未明确方向,项目10.7亿元，项目前期经费2亿元,20000.0,,5合肥市工作报告2025.docx
中部,合肥,2025,财政预算报告,physical,未明确方向,4．安排土地开发预算167亿元,1670000.0,,5合肥市工作报告2025.docx
中部,合肥,2025,财政预算报告,physical,未明确方向,5．安排生态环保预算57.5亿元,575000.0,,5合肥市工作报告2025.docx
中部,合肥,2025,财政预算报告,human,教育,6．安排教育运行运转预算60.3亿元,603000.0,,5合肥市工作报告2025.docx
中部,合肥,2025,财政预算报告,human,教育,区教育转移支付23.7亿元，市属学校人员及运转经费19.3亿元，教学成本性支出8.1亿元，义务教育免除学杂费及高中以,193000.0,,5合肥市工作报告2025.docx
中部,合肥,2025,财政预算报告,human,学校,上学生资助2.2亿元，学校教学设备及校园维修2.9亿元，安,22000.0,,5合肥市工作报告2025.docx
中部,合肥,2025,财政预算报告,human,社保,7．安排社保预算35.6亿元,356000.0,,5合肥市工作报告2025.docx
中部,合肥,2025,财政预算报告,human,医保,支出8.4亿元，居民医保和养老保险补助6.1亿元，养老机构,84000.0,,5合肥市工作报告2025.docx
中部,合肥,2025,财政预算报告,physical,未明确方向,8．安排数字合肥专项预算10亿元,100000.0,,5合肥市工作报告2025.docx
中部,合肥,2025,财政预算报告,human,体育,9．安排文旅体育预算12.7亿元,127000.0,,5合肥市工作报告2025.docx
中部,合肥,2025,财政预算报告,human,体育,体育赛事组织、市属体育场馆运营等经费1.6亿元，民航发展,16000.0,,5合肥市工作报告2025.docx
中部,合肥,2025,财政预算报告,physical,未明确方向,10．安排公共安全预算14.1亿元,141000.0,,5合肥市工作报告2025.docx
中部,合肥,2025,财政预算报告,physical,未明确方向,执法办案经费3.8亿元，身份证首次免费办理等公共服务项目,38000.0,,5合肥市工作报告2025.docx
中部,合肥,2025,财政预算报告,physical,未明确方向,11．安排城市运转预算34.4亿元,344000.0,,5合肥市工作报告2025.docx
中部,合肥,2025,财政预算报告,human,补贴,电运营等6.4亿元，公交运营补贴等公用事业国企补助8.4亿元，市政设施维修、老火车站和高铁南站设施管养等4.5亿元，,84000.0,,5合肥市工作报告2025.docx
中部,合肥,2025,财政预算报告,physical,未明确方向,12．安排还本付息预算59.1亿元,591000.0,,5合肥市工作报告2025.docx
中部,合肥,2025,财政预算报告,physical,未明确方向,本付息50.1亿元，外债还本付息0.7亿元，巢湖综合治理付息0.2亿元，轨道2号线PPP支出责任7.8亿元，棚改还本0.2亿元,78000.0,,5合肥市工作报告2025.docx
中部,合肥,2025,财政预算报告,physical,未明确方向,13．安排预备费10亿元,100000.0,,5合肥市工作报告2025.docx
中部,合肥,2025,财政预算报告,human,教育,2025年，市本级安排对下转移支付115.1亿元，主要用于支持县（市）区教育、社保、医疗卫生、基础设施建,1151000.0,,5合肥市工作报告2025.docx
中部,郑州,2021,财政决算报告,physical,未明确方向,2021年，全市一般公共预算支出总计2175.7亿元，其中：一般公,21757000.0,,5郑州市工作报告2025.docx
中部,郑州,2021,财政决算报告,physical,未明确方向,共预算支出1624.4亿元，上解上级支出211亿元，调出资金7.4亿元，债务还本支出171.8亿元，补充预算周转金-0.2亿元，安,16244000.0,,5郑州市工作报告2025.docx
中部,郑州,2021,财政决算报告,physical,未明确方向,排预算稳定调节基金61.6亿元，结转下年支出99.7亿元,616000.0,,5郑州市工作报告2025.docx
中部,郑州,2021,财政决算报告,physical,未明确方向,1724.1亿元，全年实际支出1624.4亿元，为预算的94.2%，下降,16244000.0,,5郑州市工作报告2025.docx
中部,郑州,2021,财政决算报告,physical,未明确方向,年，市本级一般公共预算支出总计1406.6亿元，其中：一般公,14066000.0,,5郑州市工作报告2025.docx
中部,郑州,2021,财政决算报告,physical,未明确方向,共预算支出610.4亿元，补助下级支出412.5亿元，上解上级支,6104000.0,,5郑州市工作报告2025.docx
中部,郑州,2021,财政决算报告,physical,未明确方向,出187.4亿元，债务还本支出84.3亿元，债务转贷支出85亿元，,843000.0,,5郑州市工作报告2025.docx
中部,郑州,2021,财政决算报告,physical,未明确方向,安排预算稳定调节基金1.8亿元，结转下年支出25.2亿元,18000.0,,5郑州市工作报告2025.docx
中部,郑州,2021,财政决算报告,physical,未明确方向,2021年市本级一般公共预算支出调整预算数为635.6亿元，,6356000.0,,5郑州市工作报告2025.docx
中部,郑州,2021,财政决算报告,physical,未明确方向,●一般公共服务支出25亿元，下降23.7%,250000.0,,5郑州市工作报告2025.docx
中部,郑州,2021,财政决算报告,physical,未明确方向,●国防支出0.3亿元，增长29.3%,3000.0,,5郑州市工作报告2025.docx
中部,郑州,2021,财政决算报告,physical,未明确方向,●公共安全支出38.5亿元，下降7.6%,385000.0,,5郑州市工作报告2025.docx
中部,郑州,2021,财政决算报告,human,教育支出,●教育支出53.3亿元，增长4.5%,533000.0,,5郑州市工作报告2025.docx
中部,郑州,2021,财政决算报告,physical,未明确方向,●科学技术支出23亿元，增长26.4%,230000.0,,5郑州市工作报告2025.docx
中部,郑州,2021,财政决算报告,human,文化旅游体育与传媒,●文化旅游体育与传媒支出12亿元，下降1.3%,120000.0,,5郑州市工作报告2025.docx
中部,郑州,2021,财政决算报告,human,社会保障和就业,●社会保障和就业支出58.4亿元，增长4.5%,584000.0,,5郑州市工作报告2025.docx
中部,郑州,2021,财政决算报告,human,卫生健康,●卫生健康支出54.1亿元，增长31.8%,541000.0,,5郑州市工作报告2025.docx
中部,郑州,2021,财政决算报告,physical,未明确方向,●节能环保支出50亿元，增长165.5%,500000.0,,5郑州市工作报告2025.docx
中部,郑州,2021,财政决算报告,physical,能源,增下达新能源汽车奖补26亿元,260000.0,,5郑州市工作报告2025.docx
中部,郑州,2021,财政决算报告,physical,未明确方向,●城乡社区支出142.2亿元，下降23.5%,1422000.0,,5郑州市工作报告2025.docx
中部,郑州,2021,财政决算报告,human,农林水,●农林水支出24亿元，增长4.9%,240000.0,,5郑州市工作报告2025.docx
中部,郑州,2021,财政决算报告,physical,交通运输,●交通运输支出51.8亿元，增长3.9%,518000.0,,5郑州市工作报告2025.docx
中部,郑州,2021,财政决算报告,physical,未明确方向,●资源勘探信息等支出12.5亿元，增长2.8%,125000.0,,5郑州市工作报告2025.docx
中部,郑州,2021,财政决算报告,physical,未明确方向,●商业服务业等支出7.5亿元，增长0.6%,75000.0,,5郑州市工作报告2025.docx
中部,郑州,2021,财政决算报告,physical,未明确方向,●金融支出0.2亿元，下降81.7%,2000.0,,5郑州市工作报告2025.docx
中部,郑州,2021,财政决算报告,physical,未明确方向,●援助其他地区支出1.2亿元，下降6.4%,12000.0,,5郑州市工作报告2025.docx
中部,郑州,2021,财政决算报告,physical,未明确方向,●自然资源海洋气象等支出2.2亿元，增长6.4%,22000.0,,5郑州市工作报告2025.docx
中部,郑州,2021,财政决算报告,physical,未明确方向,●住房保障支出21.7亿元，增长27.5%,217000.0,,5郑州市工作报告2025.docx
中部,郑州,2021,财政决算报告,physical,粮油物资储备,●粮油物资储备支出2.1亿元，下降4.4%,21000.0,,5郑州市工作报告2025.docx
中部,郑州,2021,财政决算报告,physical,未明确方向,●灾害防治及应急管理支出4.1亿元，增长34.4%,41000.0,,5郑州市工作报告2025.docx
中部,郑州,2021,财政决算报告,physical,未明确方向,●债务付息支出26.3亿元，下降1.8%,263000.0,,5郑州市工作报告2025.docx
中部,郑州,2021,财政决算报告,physical,未明确方向,2021年市本级一般公共预算安排的“三公”经费决算支出1亿元，下降10%，其中：公务用车购置和运行费0.8亿元，下降15.6%,10000.0,,5郑州市工作报告2025.docx
中部,郑州,2021,财政决算报告,physical,未明确方向,2021年，市本级一般公共预算支出调整预算数为635.6亿元，,6356000.0,,5郑州市工作报告2025.docx
中部,郑州,2021,财政决算报告,physical,未明确方向,决算支出610.4亿元，结转下年支出25.2亿元,6104000.0,,5郑州市工作报告2025.docx
中部,郑州,2021,财政决算报告,physical,未明确方向,年年初预算安排预备费6亿元，预算执行中支出6亿元用于疫情,60000.0,,5郑州市工作报告2025.docx
中部,郑州,2021,财政决算报告,physical,未明确方向,本级预算周转金1050万元于2015年调入预算稳定调节基金后，,1050.0,,5郑州市工作报告2025.docx
中部,郑州,2021,财政决算报告,physical,未明确方向,2021年初市本级预算稳定调节基金规模为29.2亿元，加上,292000.0,,5郑州市工作报告2025.docx
中部,郑州,2021,财政决算报告,physical,未明确方向,全市政府性基金预算支出总计1402.7亿元，其中：政府性基金预,14027000.0,,5郑州市工作报告2025.docx
中部,郑州,2021,财政决算报告,physical,未明确方向,算支出856.6亿元，政府性基金预算上解上级支出0.4亿元，调出,8566000.0,,5郑州市工作报告2025.docx
中部,郑州,2021,财政决算报告,physical,未明确方向,资金177.8亿元，债务还本支出133亿元，政府性基金预算年终,1778000.0,,5郑州市工作报告2025.docx
中部,郑州,2021,财政决算报告,physical,未明确方向,2021年，市本级政府性基金预算支出总计836.7亿元，其中：,8367000.0,,5郑州市工作报告2025.docx
中部,郑州,2021,财政决算报告,physical,未明确方向,政府性基金预算支出139.4亿元，补助下级支出543.1亿元，上解,1394000.0,,5郑州市工作报告2025.docx
中部,郑州,2021,财政决算报告,physical,未明确方向,上级支出0.3亿元，调出资金60.9亿元，债务还本支出18.4亿元，,3000.0,,5郑州市工作报告2025.docx
中部,郑州,2021,财政决算报告,physical,未明确方向,结转下年支出74.5亿元,745000.0,,5郑州市工作报告2025.docx
中部,郑州,2021,财政决算报告,physical,未明确方向,据预算执行情况报人大常委会批准调整为691.4亿元，实际完成,6914000.0,,5郑州市工作报告2025.docx
中部,郑州,2021,财政决算报告,physical,未明确方向,2021年市本级政府性基金支出调整预算数为213.9亿元，实,2139000.0,,5郑州市工作报告2025.docx
中部,郑州,2021,财政决算报告,physical,未明确方向,●国有土地收益基金安排的支出10.1亿元，下降36.3%,101000.0,,5郑州市工作报告2025.docx
中部,郑州,2021,财政决算报告,physical,未明确方向,●城市基础设施配套费安排的支出17.1亿元，增长25.7%,171000.0,,5郑州市工作报告2025.docx
中部,郑州,2021,财政决算报告,physical,未明确方向,●污水处理费安排的支出4.4亿元，增长40.7%,44000.0,,5郑州市工作报告2025.docx
中部,郑州,2021,财政决算报告,physical,未明确方向,●其他支出42.8亿元，增长20%,428000.0,,5郑州市工作报告2025.docx
中部,郑州,2021,财政决算报告,physical,未明确方向,●债务付息支出8.9亿元，增长10.7%,89000.0,,5郑州市工作报告2025.docx
中部,郑州,2021,财政决算报告,physical,未明确方向,●大中型水库移民后期扶持基金支出0.1亿元，增长4.6%,1000.0,,5郑州市工作报告2025.docx
中部,郑州,2021,财政决算报告,physical,未明确方向,●抗疫特别国债安排的支出0.1亿元，下降83.5%,1000.0,,5郑州市工作报告2025.docx
中部,郑州,2021,财政决算报告,physical,未明确方向,入0.8亿元，国有资本经营预算上年结余0.1亿元,1000.0,,5郑州市工作报告2025.docx
中部,郑州,2021,财政决算报告,physical,未明确方向,经营预算支出总计2.8亿元，其中：国有资本经营预算支出0.3亿元，国有资本经营预算调出资金1亿元，国有资本经营预算年,28000.0,,5郑州市工作报告2025.docx
中部,郑州,2021,财政决算报告,physical,未明确方向,市本级国有资本经营预算支出总计2.3亿元，其中：,23000.0,,5郑州市工作报告2025.docx
中部,郑州,2021,财政决算报告,physical,未明确方向,国有资本经营预算补助下级支出0.8亿元，国有资本经营预算调,8000.0,,5郑州市工作报告2025.docx
中部,郑州,2021,财政决算报告,physical,未明确方向,出资金0.9亿元，国有资本经营预算年终结余0.6亿元,9000.0,,5郑州市工作报告2025.docx
中部,郑州,2021,财政决算报告,physical,未明确方向,议通过的2021年市本级社会保险基金预算支出预算为240.1亿元，实际支出275.2亿元，为预算的114.6%，增长1.1%,2401000.0,,5郑州市工作报告2025.docx
中部,郑州,2021,财政决算报告,physical,未明确方向,价结果，取消或调整专项资金15项，压减预算资金5.8亿元,58000.0,,5郑州市工作报告2025.docx
中部,郑州,2021,财政决算报告,physical,未明确方向,根据评价结果压减当年预算1209万元,1209.0,,5郑州市工作报告2025.docx
中部,郑州,2021,财政决算报告,physical,未明确方向,1253项，涉及334家预算单位的142.4亿元资金，其中29家预算,1424000.0,,5郑州市工作报告2025.docx
中部,郑州,2021,财政决算报告,physical,未明确方向,财政资金50.3亿元，评价结果为优的1个，良的10个，中的16,503000.0,,5郑州市工作报告2025.docx
中部,郑州,2022,财政预算报告,physical,未明确方向,全市地方一般公共预算支出完成1624.4亿元，下降5.6%,16244000.0,,5郑州市工作报告2025.docx
中部,郑州,2022,财政预算报告,human,教育,其中：教育、社会保障、医疗等民生支出完成1219.9亿元，占一,12199000.0,,5郑州市工作报告2025.docx
中部,郑州,2022,财政预算报告,physical,未明确方向,市本级一般公共预算支出完成610.4亿元，增长1.1%,6104000.0,,5郑州市工作报告2025.docx
中部,郑州,2022,财政预算报告,human,医疗,医疗等民生支出完成467.6亿元，占一般公共预算支出的76.6%,4676000.0,,5郑州市工作报告2025.docx
中部,郑州,2022,财政预算报告,physical,未明确方向,预算支出610.4亿元，加上上解上级支出、补助下级支出、债务还本支出、补充预算稳定调节基金、结转下年等转移性支出,6104000.0,,5郑州市工作报告2025.docx
中部,郑州,2022,财政预算报告,physical,未明确方向,637.6亿元，支出合计1248亿元,12480000.0,,5郑州市工作报告2025.docx
中部,郑州,2022,财政预算报告,physical,未明确方向,支出完成48.4亿元，下降10.1%,484000.0,,5郑州市工作报告2025.docx
中部,郑州,2022,财政预算报告,physical,未明确方向,支出完成73.1亿元，增长4.2%,731000.0,,5郑州市工作报告2025.docx
中部,郑州,2022,财政预算报告,physical,未明确方向,支出完成121亿元，增长5.9%,1210000.0,,5郑州市工作报告2025.docx
中部,郑州,2022,财政预算报告,physical,未明确方向,支出完成86.2亿元，下降6.3%,862000.0,,5郑州市工作报告2025.docx
中部,郑州,2022,财政预算报告,physical,未明确方向,全市政府性基金预算支出完成856.6亿元，下降14.5%,8566000.0,,5郑州市工作报告2025.docx
中部,郑州,2022,财政预算报告,physical,未明确方向,市本级政府性基金预算支出完成139.4亿元，增长66.1%,1394000.0,,5郑州市工作报告2025.docx
中部,郑州,2022,财政预算报告,physical,未明确方向,市本级政府性基金支出139.4亿元，加上补助下级支出、调出资金、债务还本支,1394000.0,,5郑州市工作报告2025.docx
中部,郑州,2022,财政预算报告,physical,未明确方向,出、结转下年支出等转移性支出690.4亿元，支出合计829.8亿元,6904000.0,,5郑州市工作报告2025.docx
中部,郑州,2022,财政预算报告,physical,未明确方向,社会保险基金支出284亿元，增长6.8%,2840000.0,,5郑州市工作报告2025.docx
中部,郑州,2022,财政预算报告,physical,未明确方向,社会保险基金支出284亿元，当年结余,2840000.0,,5郑州市工作报告2025.docx
中部,郑州,2022,财政预算报告,physical,未明确方向,全面统筹财政资金和捐赠资金，累计拨付资金92.6亿元,926000.0,,5郑州市工作报告2025.docx
中部,郑州,2022,财政预算报告,physical,未明确方向,周转资金与“郑好融”平台深度融合，累计投放资金70.2亿元，为企业节约融资成本近2亿元,702000.0,,5郑州市工作报告2025.docx
中部,郑州,2022,财政预算报告,human,医院,投入资金18.7亿元，支持新冠疫苗接种、定点医院救治运营、一线医务人员工作补助等，全市累计接,187000.0,,5郑州市工作报告2025.docx
中部,郑州,2022,财政预算报告,human,补贴,持续实施契税惠民政策，发放契税补贴4亿元，切实让群众享受到政策红利,40000.0,,5郑州市工作报告2025.docx
中部,郑州,2022,财政预算报告,physical,未明确方向,投入资金84.1亿元，增长21.8%,841000.0,,5郑州市工作报告2025.docx
中部,郑州,2022,财政预算报告,physical,未明确方向,投入资金25.5亿元，支持汽车等重点产业转型升级、招商引资重点项目建设及“卡脖子”重点技术攻,255000.0,,5郑州市工作报告2025.docx
中部,郑州,2022,财政预算报告,physical,未明确方向,投入资金1亿元支持紫光等数字经济产业项目推进，推动产业技术化、智能化、绿色化发展,10000.0,,5郑州市工作报告2025.docx
中部,郑州,2022,财政预算报告,physical,交通,投入资金259.5亿元，支持轨道交通6号线等5条地铁线路建设，轨道交通运营里程达到206.3公,2595000.0,,5郑州市工作报告2025.docx
中部,郑州,2022,财政预算报告,physical,未明确方向,投入资金30亿元，支持对外开放平台建设、对外经济技术合作及外贸经济发展,300000.0,,5郑州市工作报告2025.docx
中部,郑州,2022,财政预算报告,human,就业,投入资金137.5亿元，支持高校毕业生、农民工、就业困难人员等重点群体就业，全市新增城镇就业,1375000.0,,5郑州市工作报告2025.docx
中部,郑州,2022,财政预算报告,human,教育,投入资金246.3亿元，落实城乡义务教育经费保障政策、幼儿园发展奖补政策，促进城乡义务教育均衡,2463000.0,,5郑州市工作报告2025.docx
中部,郑州,2022,财政预算报告,human,医疗,投入资金117.5亿元，支持常态化疫情防控，全面实施基本医疗保险和生育保险市级统筹，城乡居民医,1175000.0,,5郑州市工作报告2025.docx
中部,郑州,2022,财政预算报告,human,博物馆,投入资金19.3亿元，支持郑州纺织工业遗址博物馆、郑州运河遗产博物馆等建设，郑州商都遗址博物,193000.0,,5郑州市工作报告2025.docx
中部,郑州,2022,财政预算报告,physical,棚户区改造,投入资金63.2亿元，支持老旧小区改造开工建设369个、公租房建设项目62个，加快棚户区改造、安置房,632000.0,,5郑州市工作报告2025.docx
中部,郑州,2022,财政预算报告,human,补贴,策，发放购房补贴4.8亿元,48000.0,,5郑州市工作报告2025.docx
中部,郑州,2022,财政预算报告,physical,能源,投入资金145.9亿元，支持打好蓝天、碧水、净土保卫战，支持新能源汽车研发推广，扎实推进碳达,1459000.0,,5郑州市工作报告2025.docx
中部,郑州,2022,财政预算报告,physical,未明确方向,投入资金18.1亿元，支持建设美丽乡村精品村50个、高标准农田2万亩、高标准“菜,181000.0,,5郑州市工作报告2025.docx
中部,郑州,2022,财政预算报告,physical,未明确方向,推进绩效管理扩围提质，预算单位自评涉及项目1253个、资金142.4亿元,1424000.0,,5郑州市工作报告2025.docx
